"Metric 12: Transportation Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Motor Gasoline","MGACB","Percent","","","","-0.0333275473008","-0.0447393471079","-0.0170436273984","-0.0277192242833","-0.0631730078966","-0.0503520787113","-0.0545504637708","-0.07885569973","-0.0601364168382","-0.101458103324","-0.0407161620351","-0.0542012620392","-0.0675445781614","0.00599067461489","-0.0315886352166","-0.0405790427951","-0.0543739801422","-0.0304802874905","0.0161639302533","0.0310996119017","0.00761055330058","-0.0108441191508","-0.000159718894745","-0.0391781113595","-0.00133183075505","-0.0386228770207","-0.0392306555681","-0.0347875542074","-0.0313738063068","0.0112352066079","-0.0346949316207","0.0111554822467","-0.011391071507","-0.0316182374514","-0.00542723715764","0.0061302201021","0.000526282550576","0.00425460213151","0.031136305948","-0.037944284342","-0.0502292709604","-0.0710194271981","-0.0165120801855","-0.010375466804","-0.0252535367697","-0.0490143846564","0.0320128660911","0.0662131202015","-0.0115558219242","0.0750601740418","-0.114460725438","0.0511369759672","-0.0152384197475","-0.00460545942721","0.0176692217747","-0.0156630831145","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Residual fuel oil","RFACB","Percent","","","","-0.395761458847","0.295080037665","-0.0809817999666","-0.190145196169","0.025048669695","-0.154818956337","-0.105014409222","-0.506467765491","-0.0418253583547","0.271319375208","-0.0272735565083","0.283253418576","-0.0717294350842","0.436596925211","-0.306934755847","-0.128885400314","-0.291614518148","-0.0694444444444","0.210007047216","-0.154581368676","0.14591611479","0.138666322047","-0.377644411103","0.0963842300152","-0.155959985537","-0.0203315608383","0.305027590435","-0.51066019703","-0.355947050808","-0.198980690546","0.0235885769024","-0.448034827396","0.293572154472","-0.106335790925","0.088042477109","0.73782081749","0.302741898935","0.21676958076","-3.45601659751","-0.303193965919","-0.193926402287","0.459273445449","0.364139457665","-0.634116623151","0.249147848317","-1.11845651866","-0.879662492466","0.781039581032","-0.241945981126","0.11489584698","0.0674955595027","0.0953968253968","0.0296543253202","0.0361663652803","0.175609756098","-0.15862539827","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Synthetic Natural Gas","NGACB","Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Biofuels","","Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Ethanol","EMACB","Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Biodiesel","-","Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","All","","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Variable TU2030(y): Projected Trasportation 2030 Demand (As reported by DBEDT in 'Biofuels Study Final Report to the Legislature In Accordance with Act 203, Session Laws of Hawaii, 2011)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Ground Transportation","","Million Gallons","","345.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Water Transportation","","Million Gallons","","175.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Total","","Million Gallons","","520.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Variable TP2030(y): Trasportation Petroleum use as percent of projected 2030 Demand (As reported by DBEDT in 'Biofuels Study Final Report to the Legislature In Accordance with Act 203, Session Laws of Hawaii, 2011)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Petroleum","PAACB","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Distillate fuel oil","DFACB","Percent","","","","0.0765692307692","0.07875","0.0617884615385","0.0910269230769","0.0681692307692","0.0466038461538","0.0344076923077","0.0508038461538","0.0499153846154","0.0583153846154","0.0663115384615","0.0583961538462","0.0600115384615","0.0747115384615","0.0671192307692","0.1008","0.125353846154","0.145465384615","0.31395","0.269042307692","0.297473076923","0.209111538462","0.1008","0.1134","0.257169230769","0.248042307692","0.125030769231","0.248688461538","0.265973076923","0.282530769231","0.339311538462","0.231","0.215976923077","0.260319230769","0.216703846154","0.155723076923","0.106776923077","0.100315384615","0.167273076923","0.131411538462","0.198288461538","0.268880769231","0.418869230769","0.432842307692","0.309103846154","0.273565384615","0.504484615385","0.220419230769","0.252323076923","0.324611538462","0.275342307692","0.264438461538","0.247153846154","0.128503846154","0.165496153846","0.175996153846","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","LPG","LGACB","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Lubricants","LUACB","Percent","","","","0.00153461538462","0.00549230769231","0.00549230769231","0.00581538461538","0.00589615384615","0.00613846153846","0.00516923076923","0.00573461538462","0.00533076923077","0.00549230769231","0.00484615384615","0.00516923076923","0.00516923076923","0.00492692307692","0.00597692307692","0.00670384615385","0.00597692307692","0.00646153846154","0.00678461538462","0.00597692307692","0.00573461538462","0.00525","0.00549230769231","0.00589615384615","0.00549230769231","0.00533076923077","0.00605769230769","0.00581538461538","0.00597692307692","0.00613846153846","0.00549230769231","0.00557307692308","0.00573461538462","0.00597692307692","0.00589615384615","0.00573461538462","0.00605769230769","0.0063","0.00638076923077","0.0063","0.00573461538462","0.00565384615385","0.00525","0.00533076923077","0.00525","0.00516923076923","0.00533076923077","0.00492692307692","0.00444230769231","0.00613846153846","0.00678461538462","0.00605769230769","0.00638076923077","0.00565384615385","0.00605769230769","0.00557307692308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Motor Gasoline","MGACB","Percent","","","","0.274615384615","0.286892307692","0.291738461538","0.299896153846","0.318796153846","0.334869230769","0.353123076923","0.380988461538","0.403846153846","0.444876923077","0.462969230769","0.488088461538","0.521042307692","0.517892307692","0.534288461538","0.555934615385","0.586142307692","0.604073076923","0.5943","0.575803846154","0.571442307692","0.577580769231","0.577742307692","0.600357692308","0.601165384615","0.624346153846","0.648819230769","0.671434615385","0.692515384615","0.684680769231","0.708426923077","0.700592307692","0.711415384615","0.734030769231","0.739846153846","0.735323076923","0.735323076923","0.732173076923","0.709638461538","0.736453846154","0.773446153846","0.828853846154","0.843876923077","0.852923076923","0.874973076923","0.919073076923","0.895892307692","0.841292307692","0.855184615385","0.794607692308","0.88725","0.842746153846","0.85575","0.860030769231","0.844846153846","0.858253846154","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Residual fuel oil","RFACB","Percent","","","","0.109119230769","0.0769730769231","0.0831923076923","0.0990230769231","0.0965192307692","0.111461538462","0.123173076923","0.185526923077","0.193280769231","0.140861538462","0.144657692308","0.103707692308","0.111138461538","0.0625961538462","0.0818192307692","0.0924","0.119296153846","0.127615384615","0.1008","0.116388461538","0.0994269230769","0.0856153846154","0.118003846154","0.106615384615","0.123253846154","0.125757692308","0.0873923076923","0.131976923077","0.178984615385","0.214603846154","0.209515384615","0.303369230769","0.214361538462","0.237138461538","0.216219230769","0.0567","0.0394961538462","0.0309346153846","0.137953846154","0.179792307692","0.214684615385","0.116065384615","0.0738230769231","0.120588461538","0.0905423076923","0.191826923077","0.360634615385","0.0789923076923","0.0980538461538","0.0868269230769","0.0809307692308","0.0731769230769","0.0710769230769","0.0684923076923","0.0564576923077","0.0654230769231","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Synthetic Natural Gas","NGACB","Percent","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000161538461538","0.000161538461538","0.000161538461538","0.000242307692308","0.000161538461538","0.000161538461538","0.000161538461538","0.000161538461538","0.000242307692308","0.000888461538462","8.07692307692e-05","0.000161538461538","0.000161538461538","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Biofuels","","Percent","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000594057692308","0.00864004615385","0.00598580769231","0.00793646538462","0.00935380384615","0.0130623521538","0.00969489230769","0.0136726961538","0.00348608076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Ethanol","EMACB","Percent","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Biodiesel","-","Percent","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000594057692308","0.00864004615385","0.00598580769231","0.00793646538462","0.00935380384615","0.0130623521538","0.00969489230769","0.0136726961538","0.00348608076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","All","","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
